,index,title,domestic_gross,foreign_gross,release_date,genres,vote_average,popularity,worldwide_gross,production_budget,genre1,genre2,genre3
4602,3036,The Bachelor,21731001.0,58613379.0,1999-11-05,"Comedy,Romance",,,36882378.0,21000000.0,Comedy,Romance,
4603,3037,The Rage: Carrie 2,17760244.0,35520488.0,1999-03-12,,,,17760244.0,21000000.0,,,
4604,3038,Swing Vote,16289867.0,33879734.0,2008-08-01,,,,17589867.0,21000000.0,,,
4605,3039,Away We Go,9451946.0,19559962.0,2009-06-05,,,,10108016.0,21000000.0,,,
4606,3040,Moonlight Mile,6830957.0,13661914.0,2002-09-27,,,,6830957.0,21000000.0,,,
4607,3041,The Beaver,970816.0,6016854.0,2011-05-06,Drama,,,5046038.0,21000000.0,Drama,,
4608,3042,Bitter Harvest,557241.0,1163403.0,2017-02-24,"Drama,Romance,War",,,606162.0,21000000.0,Drama,Romance,War
4609,3043,Molly,17396.0,34792.0,1999-10-22,"Action,Sci-Fi",,,17396.0,21000000.0,Action,Sci-Fi,
4610,3046,Velvet Buzzsaw,0.0,0.0,2019-02-01,"Horror,Mystery,Thriller",,,0.0,21000000.0,Horror,Mystery,Thriller
4611,3047,eXistenZ,2840417.0,5680834.0,1999-04-23,,,,2840417.0,20700000.0,,,
4612,3048,The Best Little Whorehouse in Texas,69701637.0,139403274.0,1982-07-23,,,,69701637.0,20500000.0,,,
4613,3049,Pulse,20264436.0,50505871.0,2006-08-11,"Drama,Fantasy,Sci-Fi",,,30241435.0,20500000.0,Drama,Fantasy,Sci-Fi
4614,3053,Raiders of the Lost Ark,225686079.0,593138158.0,1981-06-12,,,,367452079.0,20000000.0,,,
4615,3054,Us,175006930.0,429217240.0,2019-03-22,Drama,,,254210310.0,20000000.0,Drama,,
4616,3057,Home Alone 2: Lost in New York,173585516.0,532580366.0,1992-11-20,,,,358994850.0,20000000.0,,,
4617,3058,Close Encounters of the Third Kind,169100479.0,509900958.0,1977-11-16,,,,340800479.0,20000000.0,,,
4618,3059,Beverly Hills Cop II,153665036.0,430330072.0,1987-05-20,,,,276665036.0,20000000.0,,,
4619,3060,La La Land,151101803.0,577452966.0,2016-12-09,"Comedy,Drama,Music",,,426351163.0,20000000.0,Comedy,Drama,Music
4620,3061,The Conjuring,137400141.0,455400282.0,2013-07-19,"Horror,Mystery,Thriller",,,318000141.0,20000000.0,Horror,Mystery,Thriller
4621,3062,Bringing Down the House,132675402.0,297350804.0,2003-03-07,,,,164675402.0,20000000.0,,,
4622,3063,Wonder,132422809.0,437027521.0,2017-11-17,"Drama,Family",,,304604712.0,20000000.0,Drama,Family,
4623,3064,The Silence of the Lambs,130726716.0,406453432.0,1991-02-14,,,,275726716.0,20000000.0,,,
4624,3065,Wayne's World,121697323.0,304794646.0,1992-02-14,,,,183097323.0,20000000.0,,,
4625,3066,Jackass 3D,117229692.0,288915485.0,2010-10-15,"Action,Comedy,Documentary",,,171685793.0,20000000.0,Action,Comedy,Documentary
4626,3067,Bad Moms,113257297.0,294256013.0,2016-07-29,Comedy,,,180998716.0,20000000.0,Comedy,,
4627,3068,Glass,111035005.0,356338510.0,2019-01-18,,,,245303505.0,20000000.0,,,
4628,3073,Jaws 2,102922376.0,311822752.0,1978-06-16,,,,208900376.0,20000000.0,,,
4629,3074,Beverly Hills Chihuahua,94514402.0,248732570.0,2008-10-03,,,,154218168.0,20000000.0,,,
4630,3075,Tammy,84525432.0,180933087.0,2014-07-02,"Comedy,Romance",,,96407655.0,20000000.0,Comedy,Romance,
4631,3076,Are We There Yet?,82674398.0,180788869.0,2005-01-21,,,,98114471.0,20000000.0,,,
4632,3077,The Descendants,82624961.0,258132761.0,2011-11-16,"Comedy,Drama",,,175507800.0,20000000.0,Comedy,Drama,
4633,3079,School of Rock,81261177.0,213205849.0,2003-10-03,Music,,,131944672.0,20000000.0,Music,,
4634,3080,Disturbia,80818974.0,199356601.0,2007-04-13,,,,118537627.0,20000000.0,,,
4635,3081,Free Willy,77698625.0,231397250.0,1993-07-16,,,,153698625.0,20000000.0,,,
4636,3082,Tyler Perryâ??s Boo! A Madea Halloween,73206343.0,146412686.0,2016-10-21,,,,73206343.0,20000000.0,,,
4637,3083,Mortal Kombat,70433227.0,192566454.0,1995-08-18,"Action,Adventure,Fantasy",,,122133227.0,20000000.0,Action,Adventure,Fantasy
4638,3084,White Chicks,69148997.0,180597994.0,2004-06-23,,,,111448997.0,20000000.0,,,
4639,3085,Obsessed,68261644.0,142226357.0,2009-04-24,Drama,,,73964713.0,20000000.0,Drama,,
4640,3086,Holes,67383924.0,138616138.0,2003-04-18,,,,71232214.0,20000000.0,,,
4641,3087,Tyler Perry's Madea's Witness Protection,65653242.0,132604129.0,2012-06-29,,,,66950887.0,20000000.0,,,
4642,3088,The Last Song,62950384.0,155629332.0,2010-03-31,"Drama,Music,Romance",,,92678948.0,20000000.0,Drama,Music,Romance
4643,3089,Why Did I Get Married Too?,60095852.0,120926919.0,2010-04-02,"Comedy,Drama,Romance",,,60831067.0,20000000.0,Comedy,Drama,Romance
4644,3090,La vita Ã¨ bella,57598247.0,286983608.0,1998-10-23,,,,229385361.0,20000000.0,,,
4645,3091,12 Years a Slave,56671993.0,237697336.0,2013-10-18,"Biography,Drama,History",,,181025343.0,20000000.0,Biography,Drama,History
4646,3092,Drumline,56398162.0,112796324.0,2002-12-13,,,,56398162.0,20000000.0,,,
4647,3093,Me Before You,56245075.0,264510273.0,2016-06-03,"Drama,Romance",,,208265198.0,20000000.0,Drama,Romance,
4648,3094,What Men Want,54611903.0,124523806.0,2019-02-08,"Comedy,Fantasy,Romance",,,69911903.0,20000000.0,Comedy,Fantasy,Romance
4649,3095,Barbershop: The Next Cut,54030051.0,108434253.0,2016-04-15,"Comedy,Drama",,,54404202.0,20000000.0,Comedy,Drama,
4650,3096,Edward Scissorhands,53976987.0,107953974.0,1990-12-07,,,,53976987.0,20000000.0,,,
4651,3097,A Simple Favor,53548586.0,151177303.0,2018-09-14,"Comedy,Crime,Drama",,,97628717.0,20000000.0,Comedy,Crime,Drama
4652,3098,Selma,52076908.0,118853484.0,2015-01-09,"Biography,Drama,History",,,66776576.0,20000000.0,Biography,Drama,History
4653,3099,Popeye,49823037.0,99646074.0,1980-12-12,,,,49823037.0,20000000.0,,,
4654,3100,Date Movie,48548426.0,133694591.0,2006-02-17,,,,85146165.0,20000000.0,,,
4655,3101,Peter Pan: Return to Neverland,48430258.0,158292940.0,2002-02-15,,,,109862682.0,20000000.0,,,
4656,3102,The Jungle Book 2,47901582.0,188023807.0,2003-02-14,,,,140122225.0,20000000.0,,,
4657,3103,Premonition,47852604.0,129313947.0,2007-03-16,,,,81461343.0,20000000.0,,,
4658,3104,Tyler Perryâ??s Boo 2! A Madea Halloween,47319572.0,95199144.0,2017-10-20,,,,47879572.0,20000000.0,,,
4659,3105,Boogeyman,46752382.0,113945241.0,2005-02-04,,,,67192859.0,20000000.0,,,
4660,3106,The Tigger Movie,45542421.0,141690109.0,2000-02-11,,,,96147688.0,20000000.0,,,
4661,3107,Spotlight,45055776.0,137144236.0,2015-11-06,"Crime,Drama",,,92088460.0,20000000.0,Crime,Drama,
4662,3109,Acrimony,43549096.0,90176932.0,2018-03-30,"Drama,Romance,Thriller",,,46627836.0,20000000.0,Drama,Romance,Thriller
4663,3110,Max,42656255.0,86314412.0,2015-06-26,"Biography,Comedy,Documentary",,,43658157.0,20000000.0,Biography,Comedy,Documentary
4664,3113,Meet the Browns,41975388.0,83950776.0,2008-03-21,,,,41975388.0,20000000.0,,,
4665,3114,Orphan,41596251.0,120365679.0,2009-07-24,Drama,,,78769428.0,20000000.0,Drama,,
4666,3115,The Star,40847995.0,103606005.0,2017-11-17,"Adventure,Animation,Comedy",,,62758010.0,20000000.0,Adventure,Animation,Comedy
4667,3116,Epic Movie,39739367.0,126597945.0,2007-01-26,,,,86858578.0,20000000.0,,,
4668,3117,Lakeview Terrace,39263506.0,84084805.0,2008-09-19,,,,44821299.0,20000000.0,,,
4669,3118,The Grudge 2,39143839.0,109887678.0,2006-10-13,,,,70743839.0,20000000.0,,,
4670,3119,Nerve,38583626.0,109235910.0,2016-07-27,"Comedy,Drama",,,70652284.0,20000000.0,Comedy,Drama,
4671,3124,How Stella Got Her Groove Back,37672944.0,75345888.0,1998-08-14,,,,37672944.0,20000000.0,,,
4672,3125,Bill & Ted's Bogus Journey,37537675.0,75075350.0,1991-07-19,,,,37537675.0,20000000.0,,,
4673,3126,Man of the Year,37442180.0,78784360.0,2006-10-13,,,,41342180.0,20000000.0,,,
4674,3127,Risen,36880033.0,83135796.0,2016-02-19,"Biography,Drama",,,46255763.0,20000000.0,Biography,Drama,
4675,3129,Vampires Suck,36661504.0,118086492.0,2010-08-18,Comedy,,,81424988.0,20000000.0,Comedy,,
4676,3130,The Black Hole,35841901.0,71683802.0,1979-12-21,"Sci-Fi,Thriller",,,35841901.0,20000000.0,Sci-Fi,Thriller,
4677,3132,The American,35606376.0,103557099.0,2010-09-01,"Crime,Drama,Thriller",,,67950723.0,20000000.0,Crime,Drama,Thriller
4678,3133,Selena,35450113.0,70900226.0,1997-03-21,,,,35450113.0,20000000.0,,,
4679,3134,A Very Harold & Kumar 3D Christmas,35061031.0,71326776.0,2011-11-04,"Adventure,Comedy",,,36265745.0,20000000.0,Adventure,Comedy,
4680,3135,Eternal Sunshine of the Spotless Mind,34366518.0,106937280.0,2004-03-19,,,,72570762.0,20000000.0,,,
4681,3136,Texas Chainsaw 3D,34341945.0,82007958.0,2013-01-04,"Horror,Thriller",,,47666013.0,20000000.0,Horror,Thriller,
4682,3137,Babel,34302837.0,166424049.0,2006-10-27,,,,132121212.0,20000000.0,,,
4683,3138,This is Where I Leave You,34296320.0,75592640.0,2014-09-19,"Comedy,Drama",,,41296320.0,20000000.0,Comedy,Drama,
4684,3139,Doubt,33446470.0,86637571.0,2008-12-12,,,,53191101.0,20000000.0,,,
4685,3140,Team America: World Police,32774834.0,83723645.0,2004-10-15,,,,50948811.0,20000000.0,,,
4686,3141,Copycat,32051917.0,64103834.0,1995-10-27,Comedy,,,32051917.0,20000000.0,Comedy,,
4687,3142,Scary Movie V,32015787.0,110629768.0,2013-04-12,,,,78613981.0,20000000.0,,,
4688,3143,She's Out of My League,32010860.0,80691837.0,2010-03-12,"Comedy,Romance",,,48680977.0,20000000.0,Comedy,Romance,
4689,3144,Milk,31841299.0,89134670.0,2008-11-26,"Documentary,Family",,,57293371.0,20000000.0,Documentary,Family,
4690,3145,Paint Your Wagon,31678778.0,63357556.0,1969-10-15,,,,31678778.0,20000000.0,,,
4691,3146,The Debt,31177548.0,77781602.0,2011-08-31,"Drama,Thriller",,,46604054.0,20000000.0,Drama,Thriller,
4692,3148,Ghost Ship,30113491.0,98463375.0,2002-10-25,,,,68349884.0,20000000.0,,,
4693,3149,Daybreakers,30101577.0,81547080.0,2010-01-08,,,,51445503.0,20000000.0,,,
4694,3150,The Bank Job,30060660.0,96203665.0,2008-03-07,,,,66143005.0,20000000.0,,,
4695,3151,Wild Things,29795299.0,85371998.0,1998-03-20,"Documentary,Western",,,55576699.0,20000000.0,Documentary,Western,
4696,3152,The Stepfather,29062561.0,58290122.0,2009-10-16,,,,29227561.0,20000000.0,,,
4697,3153,High Fidelity,27277055.0,75158718.0,2000-03-31,,,,47881663.0,20000000.0,,,
4698,3154,Stick It,26910736.0,57310450.0,2006-04-28,,,,30399714.0,20000000.0,,,
4699,3155,One Missed Call,26890041.0,71403507.0,2008-01-04,,,,44513466.0,20000000.0,,,
4700,3156,Eye for an Eye,26792700.0,53585400.0,1996-01-12,Drama,,,26792700.0,20000000.0,Drama,,
4701,3157,Street Kings,26418667.0,91876478.0,2008-04-11,,,,65457811.0,20000000.0,,,
4702,3158,The World's End,26004851.0,73513356.0,2013-08-23,"Action,Comedy,Sci-Fi",,,47508505.0,20000000.0,Action,Comedy,Sci-Fi
4703,3159,From Dusk Till Dawn,25728961.0,51461947.0,1996-01-19,,,,25732986.0,20000000.0,,,
4704,3160,You Again,25702053.0,58540998.0,2010-09-24,"Comedy,Family,Romance",,,32838945.0,20000000.0,Comedy,Family,Romance
4705,3161,Nancy Drew,25584685.0,56288530.0,2007-06-15,,,,30703845.0,20000000.0,,,
4706,3162,Alpha and Omega 3D,25107267.0,74065620.0,2010-09-17,,,,48958353.0,20000000.0,,,
4707,3163,On the Basis of Sex,24622687.0,62696064.0,2018-12-25,"Biography,Drama",,,38073377.0,20000000.0,Biography,Drama,
4708,3164,Endless Love,23438250.0,58156423.0,2014-02-14,"Drama,Romance",,,34718173.0,20000000.0,Drama,Romance,
4709,3165,The Covenant,23364784.0,61529568.0,2006-09-08,Musical,,,38164784.0,20000000.0,Musical,,
4710,3167,Monte Carlo,23186769.0,62873538.0,2011-07-01,"Adventure,Comedy,Family",,,39686769.0,20000000.0,Adventure,Comedy,Family
4711,3168,Stay Alive,23086480.0,46273986.0,2006-03-24,Documentary,,,23187506.0,20000000.0,Documentary,,
4712,3169,2 For the Money,22991379.0,53482758.0,2005-10-07,,,,30491379.0,20000000.0,,,
4713,3170,Rough Night,22105643.0,68950000.0,2017-06-16,"Comedy,Crime,Thriller",,,46844357.0,20000000.0,Comedy,Crime,Thriller
4714,3171,Psycho,21541218.0,58767436.0,1998-12-04,Thriller,,,37226218.0,20000000.0,Thriller,,
4715,3173,Quigley Down Under,21413105.0,42826210.0,1990-10-19,,,,21413105.0,20000000.0,,,
4716,3174,To Die For,21284514.0,48973258.0,1995-09-27,,,,27688744.0,20000000.0,,,
4717,3175,Shorts,20919166.0,50789967.0,2009-08-21,Drama,,,29870801.0,20000000.0,Drama,,
4718,3176,Vampires,20268825.0,40537650.0,1998-10-30,"Comedy,Fantasy,Horror",,,20268825.0,20000000.0,Comedy,Fantasy,Horror
4719,3177,Appaloosa,20211394.0,48122847.0,2008-09-19,,,,27911453.0,20000000.0,,,
4720,3178,Secret in Their Eyes,20180155.0,52788174.0,2015-11-20,"Crime,Drama,Mystery",,,32608019.0,20000000.0,Crime,Drama,Mystery
4721,3179,Yu-Gi-Oh,19762690.0,48525380.0,2004-08-13,,,,28762690.0,20000000.0,,,
4722,3180,Reign Over Me,19661987.0,39743974.0,2007-03-23,,,,20081987.0,20000000.0,,,
4723,3181,My Best Friend's Girl,19219250.0,54006361.0,2008-09-19,,,,34787111.0,20000000.0,,,
4724,3182,Georgia Rule,18882880.0,39702481.0,2007-05-11,,,,20819601.0,20000000.0,,,
4725,3183,Under the Rainbow,18826490.0,37652980.0,1981-07-31,"Comedy,Drama,Romance",,,18826490.0,20000000.0,Comedy,Drama,Romance
4726,3187,Ladyhawke,18400000.0,36800000.0,1985-04-12,,,,18400000.0,20000000.0,,,
4727,3188,Into the Wild,18354356.0,75177316.0,2007-09-21,,,,56822960.0,20000000.0,,,
4728,3189,Simon Birch,18253415.0,36564006.0,1998-09-11,,,,18310591.0,20000000.0,,,
4729,3190,Pooh's Heffalump Movie,18098433.0,73785377.0,2005-02-11,,,,55686944.0,20000000.0,,,
4730,3191,School for Scoundrels,17807569.0,35615138.0,2006-09-29,,,,17807569.0,20000000.0,,,
4731,3192,Silent Hill: Revelation 3D,17530219.0,73505891.0,2012-10-26,,,,55975672.0,20000000.0,,,
4732,3193,Home for the Holidays,17468887.0,39588156.0,1995-11-03,,,,22119269.0,20000000.0,,,
4733,3194,The Zookeeperâ??s Wife,17445186.0,43753935.0,2017-03-31,,,,26308749.0,20000000.0,,,
4734,3195,Fired Up,17231291.0,35839861.0,2009-02-20,,,,18608570.0,20000000.0,,,
4735,3196,Kung Fu Hustle,17104669.0,119138773.0,2005-04-08,,,,102034104.0,20000000.0,,,
4736,3197,The Country Bears,16988996.0,33977992.0,2002-07-26,,,,16988996.0,20000000.0,,,
4737,3199,Dead Silence,16574590.0,37189251.0,2007-03-16,,,,20614661.0,20000000.0,,,
4738,3200,21 Grams,16248701.0,75916326.0,2003-11-21,,,,59667625.0,20000000.0,,,
4739,3201,Armored,15988876.0,39649914.0,2009-12-04,,,,23661038.0,20000000.0,,,
4740,3202,The Kite Runner,15800078.0,89980823.0,2007-12-14,,,,74180745.0,20000000.0,,,
4741,3203,Paparazzi,15712072.0,32324144.0,2004-09-03,"Action,Drama,Romance",,,16612072.0,20000000.0,Action,Drama,Romance
4742,3204,A Guy Thing,15543862.0,32974456.0,2003-01-17,,,,17430594.0,20000000.0,,,
4743,3205,The Greatest Story Ever Told,15473333.0,30946666.0,1965-02-15,,,,15473333.0,20000000.0,,,
4744,3206,Loser,15464026.0,33714132.0,2000-07-21,,,,18250106.0,20000000.0,,,
4745,3208,Capitalism: A Love Story,14363397.0,33484928.0,2009-09-23,,,,19121531.0,20000000.0,,,
4746,3209,Lockout,14326865.0,48269914.0,2012-04-13,"Action,Sci-Fi,Thriller",,,33943049.0,20000000.0,Action,Sci-Fi,Thriller
4747,3210,Disaster Movie,14190901.0,50911653.0,2008-08-29,,,,36720752.0,20000000.0,,,
4748,3211,What's Your Number?,14011084.0,44174869.0,2011-09-30,"Comedy,Romance",,,30163785.0,20000000.0,Comedy,Romance,
4749,3212,The Man Who Knew Too Little,13801755.0,27603510.0,1997-11-14,,,,13801755.0,20000000.0,,,
4750,3213,Crank 2: High Voltage,13684249.0,49156988.0,2009-04-17,,,,35472739.0,20000000.0,,,
4751,3214,Burnt,13651946.0,50425456.0,2015-10-30,"Comedy,Drama",,,36773510.0,20000000.0,Comedy,Drama,
4752,3216,Envy,13548322.0,28114568.0,2004-04-30,Drama,,,14566246.0,20000000.0,Drama,,
4753,3217,One Night with the King,13395961.0,27120993.0,2006-10-13,,,,13725032.0,20000000.0,,,
4754,3218,Bullets Over Broadway,13383747.0,26767494.0,1994-10-21,,,,13383747.0,20000000.0,,,
4755,3219,Ghost Town,13367624.0,43325852.0,2008-09-19,"Documentary,History",,,29958228.0,20000000.0,Documentary,History,
4756,3220,The Quiet American,12987647.0,39335850.0,2002-11-22,,,,26348203.0,20000000.0,,,
4757,3221,Triple 9,12639297.0,38583089.0,2016-02-26,"Crime,Thriller",,,25943792.0,20000000.0,Crime,Thriller,
4758,3222,The Light Between Oceans,12545979.0,34827711.0,2016-09-02,"Drama,Romance",,,22281732.0,20000000.0,Drama,Romance,
4759,3223,The Weather Man,12482775.0,27949736.0,2005-10-28,,,,15466961.0,20000000.0,,,
4760,3224,Undisputed,12398628.0,24797256.0,2002-08-23,,,,12398628.0,20000000.0,,,
4761,3225,12 Rounds,12234694.0,29541342.0,2009-03-27,"Action,Drama,Romance",,,17306648.0,20000000.0,Action,Drama,Romance
4762,3226,Let Me In,12134935.0,40405334.0,2010-10-01,"Drama,Fantasy,Horror",,,28270399.0,20000000.0,Drama,Fantasy,Horror
4763,3228,3 Ninjas Kick Back,11744960.0,23489920.0,1994-05-06,,,,11744960.0,20000000.0,,,
4764,3229,Be Kind Rewind,11175164.0,42069411.0,2008-02-22,,,,30894247.0,20000000.0,,,
4765,3230,Mrs. Henderson Presents,11036366.0,38872732.0,2005-12-09,,,,27836366.0,20000000.0,,,
4766,3231,Deconstructing Harry,10686841.0,21373682.0,1997-12-12,,,,10686841.0,20000000.0,,,
4767,3232,Three to Tango,10570375.0,21140750.0,1999-10-22,,,,10570375.0,20000000.0,,,
4768,3233,We're No Angels,10555348.0,21110696.0,1989-12-15,,,,10555348.0,20000000.0,,,
4769,3234,Everyone Says I Love You,9725847.0,44325847.0,1996-12-06,,,,34600000.0,20000000.0,,,
4770,3235,Death Sentence,9534258.0,26442089.0,2007-08-31,,,,16907831.0,20000000.0,,,
4771,3236,Popstar: Never Stop Never Stopping,9496130.0,19033250.0,2016-06-03,"Comedy,Music",,,9537120.0,20000000.0,Comedy,Music,
4772,3237,Thank You for Your Service,9479390.0,19464706.0,2017-10-27,"Documentary,Drama",,,9985316.0,20000000.0,Documentary,Drama,
4773,3239,Everybody's Fine,9208876.0,18417752.0,2009-12-04,Drama,,,9208876.0,20000000.0,Drama,,
4774,3240,Superbabies: Baby Geniuses 2,9109322.0,18464691.0,2004-08-27,,,,9355369.0,20000000.0,,,
4775,3241,Battle of the Year,8888355.0,25611732.0,2013-09-20,"Drama,Music",,,16723377.0,20000000.0,Drama,Music,
4776,3242,Ratchet and Clank,8813410.0,23179049.0,2016-04-29,,,,14365639.0,20000000.0,,,
4777,3244,The Man,8330720.0,18724416.0,2005-09-09,Drama,,,10393696.0,20000000.0,Drama,,
4778,3246,Code Name: The Cleaner,8135024.0,16270048.0,2007-01-05,,,,8135024.0,20000000.0,,,
4779,3247,Inherent Vice,8110975.0,22883321.0,2014-12-12,"Comedy,Crime,Drama",,,14772346.0,20000000.0,Comedy,Crime,Drama
4780,3248,Connie & Carla,8047525.0,16095050.0,2004-04-16,,,,8047525.0,20000000.0,,,
4781,3249,Machete Kills,8008161.0,26281170.0,2013-10-11,"Action,Crime,Sci-Fi",,,18273009.0,20000000.0,Action,Crime,Sci-Fi
4782,3250,Sweet Charity,8000000.0,16000000.0,1969-01-01,,,,8000000.0,20000000.0,,,
4783,3251,Doogal,7578946.0,35637598.0,2006-02-24,,,,28058652.0,20000000.0,,,
4784,3252,Proof,7535331.0,15819662.0,2005-09-16,"Comedy,Mystery,Sci-Fi",,,8284331.0,20000000.0,Comedy,Mystery,Sci-Fi
4785,3253,An American Carol,7013191.0,14035374.0,2008-10-03,,,,7022183.0,20000000.0,,,
4786,3254,Willard,6882696.0,13765392.0,2003-03-14,Drama,,,6882696.0,20000000.0,Drama,,
4787,3255,Strange Wilderness,6575282.0,13522366.0,2008-02-01,,,,6947084.0,20000000.0,,,
4788,3256,Little Boy,6485961.0,24255260.0,2015-04-24,"Drama,History,War",,,17769299.0,20000000.0,Drama,History,War
4789,3258,Topsy Turvy,6201757.0,12403514.0,1999-12-17,,,,6201757.0,20000000.0,,,
4790,3259,Chasing Mavericks,6002756.0,14303577.0,2012-10-26,"Biography,Drama,Sport",,,8300821.0,20000000.0,Biography,Drama,Sport
4791,3260,A Most Violent Year,5749134.0,14596009.0,2014-12-31,"Crime,Drama,Thriller",,,8846875.0,20000000.0,Crime,Drama,Thriller
4792,3261,A Dangerous Method,5702083.0,20509614.0,2011-11-23,"Biography,Drama,Romance",,,14807531.0,20000000.0,Biography,Drama,Romance
4793,3262,A Scanner Darkly,5501616.0,12906700.0,2006-07-07,,,,7405084.0,20000000.0,,,
4794,3263,Bandslam,5210988.0,18178817.0,2009-08-14,,,,12967829.0,20000000.0,,,
4795,3264,Alone in the Dark,5178569.0,15766648.0,2005-01-28,,,,10588079.0,20000000.0,,,
4796,3265,Birth,5005899.0,19608900.0,2004-10-29,"Adventure,Documentary",,,14603001.0,20000000.0,Adventure,Documentary,
4797,3266,Hands of Stone,4712792.0,9744767.0,2016-08-26,"Action,Biography,Drama",,,5031975.0,20000000.0,Action,Biography,Drama
4798,3267,Passchendaele,4452423.0,8905750.0,2008-10-24,,,,4453327.0,20000000.0,,,
4799,3268,Flash of Genius,4442377.0,8946488.0,2008-10-03,,,,4504111.0,20000000.0,,,
4800,3269,Iâ??m Not There,4017609.0,16415222.0,2007-11-21,,,,12397613.0,20000000.0,,,
4801,3270,The Cold Light of Day,3763583.0,29124789.0,2012-09-07,"Action,Thriller",,,25361206.0,20000000.0,Action,Thriller,
4802,3271,The Brothers Bloom,3531756.0,9063512.0,2009-05-15,,,,5531756.0,20000000.0,,,
4803,3272,"Synecdoche, New York",3083538.0,7467076.0,2008-10-24,,,,4383538.0,20000000.0,,,
4804,3273,Suspiria,2483472.0,9518087.0,2018-10-26,"Fantasy,Horror,Mystery",,,7034615.0,20000000.0,Fantasy,Horror,Mystery
4805,3274,LBJ,2468683.0,4975864.0,2017-11-03,"Biography,Drama,History",,,2507181.0,20000000.0,Biography,Drama,History
4806,3275,Mononoke-hime,2374107.0,152724107.0,1999-10-29,,,,150350000.0,20000000.0,,,
4807,3276,Bon Voyage,2353728.0,10715464.0,2004-03-19,,,,8361736.0,20000000.0,,,
4808,3277,My All-American,2246000.0,4492000.0,2015-11-13,"Biography,Drama,Sport",,,2246000.0,20000000.0,Biography,Drama,Sport
4809,3278,Can't Stop the Music,2000000.0,4000000.0,1980-06-20,,,,2000000.0,20000000.0,,,
4810,3279,The Proposition,1903434.0,7217042.0,2006-05-05,,,,5313608.0,20000000.0,,,
4811,3280,Marci X,1646664.0,3293328.0,2003-08-22,,,,1646664.0,20000000.0,,,
4812,3281,Equilibrium,1190018.0,6535887.0,2002-12-06,"Comedy,Mystery,Thriller",,,5345869.0,20000000.0,Comedy,Mystery,Thriller
4813,3284,Dylan Dog: Dead of Night,1186538.0,7280263.0,2011-04-29,"Action,Comedy,Crime",,,6093725.0,20000000.0,Action,Comedy,Crime
4814,3285,The Oogieloves in the BIG Balloon Adventure,1065907.0,2131814.0,2012-08-29,"Adventure,Family,Fantasy",,,1065907.0,20000000.0,Adventure,Family,Fantasy
4815,3286,The Children of Huang Shi,1031872.0,9253572.0,2008-05-23,,,,8221700.0,20000000.0,,,
4816,3287,The Yards,882710.0,3165420.0,2000-10-20,,,,2282710.0,20000000.0,,,
4817,3288,Middle Men,754301.0,1508602.0,2010-08-06,"Action,Comedy,Crime",,,754301.0,20000000.0,Action,Comedy,Crime
4818,3289,JÃ¬yÃ¬ dÃ shÄ«,587470.0,44476001.0,2017-04-28,,,,43888531.0,20000000.0,,,
4819,3290,All Good Things,582024.0,1455641.0,2010-12-03,"Crime,Drama,Mystery",,,873617.0,20000000.0,Crime,Drama,Mystery
4820,3291,By the Sea,538460.0,4266206.0,2015-11-13,"Drama,Romance",,,3727746.0,20000000.0,Drama,Romance,
4821,3293,Steamboy,468867.0,10937734.0,2005-03-18,,,,10468867.0,20000000.0,,,
4822,3294,The Game of Their Lives,375474.0,750948.0,2005-04-22,,,,375474.0,20000000.0,,,
4823,3295,Rapa Nui,305070.0,610140.0,1994-09-11,,,,305070.0,20000000.0,,,
4824,3296,The Tempest,277943.0,555886.0,2010-12-10,"Comedy,Drama,Fantasy",,,277943.0,20000000.0,Comedy,Drama,Fantasy
4825,3300,é?·æ±?ä¸?è?? (CJ7),206678.0,47507449.0,2008-03-07,,,,47300771.0,20000000.0,,,
4826,3301,The Burning Plain,200730.0,1367822.0,2009-09-18,,,,1167092.0,20000000.0,,,
4827,3302,Les Couloirs du temps: Les visiteurs 2,146072.0,26292144.0,1998-03-27,,,,26146072.0,20000000.0,,,
4828,3303,People I Know,121972.0,5816185.0,2003-04-25,,,,5694213.0,20000000.0,,,
4829,3304,Regression,55039.0,15879413.0,2015-10-30,"Crime,Horror,Mystery",,,15824374.0,20000000.0,Crime,Horror,Mystery
4830,3305,Admiral,0.0,38585047.0,2008-12-31,"Action,Adventure,Biography",,,38585047.0,20000000.0,Action,Adventure,Biography
4831,3306,Zambezia,0.0,34454336.0,2012-12-31,"Adventure,Animation,Comedy",,,34454336.0,20000000.0,Adventure,Animation,Comedy
4832,3307,Three Kingdoms: Resurrection of the Dragon,0.0,22139590.0,2010-04-13,,,,22139590.0,20000000.0,,,
4833,3308,The Touch,0.0,5918742.0,2004-03-31,,,,5918742.0,20000000.0,,,
4834,3309,Survivor,0.0,1703281.0,2015-05-29,"Biography,Crime,Documentary",,,1703281.0,20000000.0,Biography,Crime,Documentary
4835,3313,The History of Love,0.0,476624.0,2016-11-18,"Drama,Romance,War",,,476624.0,20000000.0,Drama,Romance,War
4836,3314,Butterfly on a Wheel,0.0,0.0,2007-12-25,,,,0.0,20000000.0,,,
4837,3315,Dwegons and Leprechauns,0.0,0.0,2014-08-29,Animation,,,0.0,20000000.0,Animation,,
4838,3316,Fight Valley,0.0,0.0,2016-07-22,"Action,Drama",,,0.0,20000000.0,Action,Drama,
4839,3317,The Thousand Miles,0.0,0.0,2017-12-31,,,,0.0,20000000.0,,,
